"","Actual","ANN","OL","RF","SVM"
"203",4,5.12264982946427,0,4.105,3.96720458035326
"204",4,5.18389815787164,0,6.2895,5.12939344048088
"205",4,5.18383613105655,0,5.00683333333333,5.97811231997463
"206",4,5.1806329928581,0,5.82383333333333,6.82557172906151
"207",4,5.1832648653569,0,6.007,4.39039601022262
"208",4,5.18639004377729,0,5.383,5.94408887596516
"260",7,4.8046498491337,0,4.6525,4.44467159244608
"261",7,5.05226877729715,0,4.6685,4.70531808278847
"262",7,4.56525252863345,0,4.6545,4.37862712037318
"263",7,0.683664922401283,0,3.4175,3.99944335344118
"264",7,0.683664922401551,0,3.94733333333333,3.99944335344118
"265",7,0.683664922400593,0,3.50416666666667,3.99944335344118
"266",7,0.683664922400698,0,3.59316666666667,3.99944335344118
"267",7,0.699912187179207,0,1.78133333333333,3.52094859154392
"287",1,4.41364041896126,0,4.43166666666667,4.2185984579306
"288",1,4.51624573104923,0,4.01,3.79395803398712
"289",1,4.25415963551713,0,4.31816666666667,4.06876070417365
"290",1,4.03388740338296,0,4.24333333333333,4.16359152257594
"291",1,2.54433534892607,0,4.25916666666667,4.17192449432974
"292",1,3.03904603421166,0,4.653,4.48790391883509
"293",1,3.04550562414776,0,4.44366666666667,4.15338198863473
"294",1,3.90471224209887,0,4.1695,3.99142600608015
"295",1,3.67921117622144,0,4.32666666666667,4.13186278624946
"296",1,3.8970537361139,0,4.286,4.10371965794956
"297",1,3.95964997703722,0,4.17,4.07642886531053
"298",1,4.16496479887451,0,4.123,3.90404863036302
"299",1,4.25041991313684,0,4.0785,4.13566042157813
