,group,filepath,subgroup
217,DorothyDay,./data_dsicap/DorothyDay/raw/752.html.txt,test03
218,DorothyDay,./data_dsicap/DorothyDay/raw/777.html.txt,test14
219,DorothyDay,./data_dsicap/DorothyDay/raw/438.html.txt,test10
220,DorothyDay,./data_dsicap/DorothyDay/raw/945.html.txt,train36
221,DorothyDay,./data_dsicap/DorothyDay/raw/599.html.txt,test08
222,DorothyDay,./data_dsicap/DorothyDay/raw/766.html.txt,train51
223,DorothyDay,./data_dsicap/DorothyDay/raw/422.html.txt,train23
224,DorothyDay,./data_dsicap/DorothyDay/raw/290.html.txt,test04
225,DorothyDay,./data_dsicap/DorothyDay/raw/851.html.txt,train11
226,DorothyDay,./data_dsicap/DorothyDay/raw/894.html.txt,test22
227,DorothyDay,./data_dsicap/DorothyDay/raw/204.html.txt,train20
228,DorothyDay,./data_dsicap/DorothyDay/raw/653.html.txt,train41
229,DorothyDay,./data_dsicap/DorothyDay/raw/178.html.txt,test08
230,DorothyDay,./data_dsicap/DorothyDay/raw/476.html.txt,train20
231,DorothyDay,./data_dsicap/DorothyDay/raw/692.html.txt,train19
232,DorothyDay,./data_dsicap/DorothyDay/raw/703.html.txt,test14
233,DorothyDay,./data_dsicap/DorothyDay/raw/636.html.txt,train34
234,DorothyDay,./data_dsicap/DorothyDay/raw/682.html.txt,train45
235,DorothyDay,./data_dsicap/DorothyDay/raw/602.html.txt,train26
236,DorothyDay,./data_dsicap/DorothyDay/raw/182.html.txt,test22
237,DorothyDay,./data_dsicap/DorothyDay/raw/764.html.txt,train16
238,DorothyDay,./data_dsicap/DorothyDay/raw/428.html.txt,train43
239,DorothyDay,./data_dsicap/DorothyDay/raw/387.html.txt,train04
240,DorothyDay,./data_dsicap/DorothyDay/raw/621.html.txt,test03
241,DorothyDay,./data_dsicap/DorothyDay/raw/747.html.txt,train06
242,DorothyDay,./data_dsicap/DorothyDay/raw/769.html.txt,train01
243,DorothyDay,./data_dsicap/DorothyDay/raw/590.html.txt,test05
244,DorothyDay,./data_dsicap/DorothyDay/raw/926.html.txt,train46
245,DorothyDay,./data_dsicap/DorothyDay/raw/2.html.txt,train42
246,DorothyDay,./data_dsicap/DorothyDay/raw/706.html.txt,train25
247,DorothyDay,./data_dsicap/DorothyDay/raw/593.html.txt,train53
248,DorothyDay,./data_dsicap/DorothyDay/raw/755.html.txt,train46
249,DorothyDay,./data_dsicap/DorothyDay/raw/833.html.txt,test13
250,DorothyDay,./data_dsicap/DorothyDay/raw/918.html.txt,train51
251,DorothyDay,./data_dsicap/DorothyDay/raw/853.html.txt,train05
252,DorothyDay,./data_dsicap/DorothyDay/raw/335.html.txt,test18
253,DorothyDay,./data_dsicap/DorothyDay/raw/672.html.txt,train05
254,DorothyDay,./data_dsicap/DorothyDay/raw/367.html.txt,train37
255,DorothyDay,./data_dsicap/DorothyDay/raw/822.html.txt,train13
256,DorothyDay,./data_dsicap/DorothyDay/raw/362.html.txt,test20
257,DorothyDay,./data_dsicap/DorothyDay/raw/418.html.txt,test02
258,DorothyDay,./data_dsicap/DorothyDay/raw/924.html.txt,test15
259,DorothyDay,./data_dsicap/DorothyDay/raw/327.html.txt,train01
260,DorothyDay,./data_dsicap/DorothyDay/raw/421.html.txt,train09
261,DorothyDay,./data_dsicap/DorothyDay/raw/916.html.txt,train32
262,DorothyDay,./data_dsicap/DorothyDay/raw/604.html.txt,test14
263,DorothyDay,./data_dsicap/DorothyDay/raw/218.html.txt,train07
264,DorothyDay,./data_dsicap/DorothyDay/raw/654.html.txt,test21
265,DorothyDay,./data_dsicap/DorothyDay/raw/462.html.txt,test11
266,DorothyDay,./data_dsicap/DorothyDay/raw/277.html.txt,train16
267,DorothyDay,./data_dsicap/DorothyDay/raw/790.html.txt,test13
268,DorothyDay,./data_dsicap/DorothyDay/raw/637.html.txt,test09
269,DorothyDay,./data_dsicap/DorothyDay/raw/397.html.txt,train43
270,DorothyDay,./data_dsicap/DorothyDay/raw/432.html.txt,train52
271,DorothyDay,./data_dsicap/DorothyDay/raw/662.html.txt,train09
272,DorothyDay,./data_dsicap/DorothyDay/raw/649.html.txt,train53
273,DorothyDay,./data_dsicap/DorothyDay/raw/919.html.txt,test21
274,DorothyDay,./data_dsicap/DorothyDay/raw/209.html.txt,train31
275,DorothyDay,./data_dsicap/DorothyDay/raw/893.html.txt,train44
276,DorothyDay,./data_dsicap/DorothyDay/raw/656.html.txt,test21
277,DorothyDay,./data_dsicap/DorothyDay/raw/704.html.txt,train41
278,DorothyDay,./data_dsicap/DorothyDay/raw/723.html.txt,test00
279,DorothyDay,./data_dsicap/DorothyDay/raw/726.html.txt,train00
280,DorothyDay,./data_dsicap/DorothyDay/raw/240.html.txt,train08
281,DorothyDay,./data_dsicap/DorothyDay/raw/446.html.txt,train29
282,DorothyDay,./data_dsicap/DorothyDay/raw/553.html.txt,train13
283,DorothyDay,./data_dsicap/DorothyDay/raw/150.html.txt,train21
284,DorothyDay,./data_dsicap/DorothyDay/raw/645.html.txt,train20
285,DorothyDay,./data_dsicap/DorothyDay/raw/473.html.txt,train42
286,DorothyDay,./data_dsicap/DorothyDay/raw/858.html.txt,train51
287,DorothyDay,./data_dsicap/DorothyDay/raw/762.html.txt,test07
288,DorothyDay,./data_dsicap/DorothyDay/raw/915.html.txt,train22
289,DorothyDay,./data_dsicap/DorothyDay/raw/316.html.txt,test21
290,DorothyDay,./data_dsicap/DorothyDay/raw/271.html.txt,train25
291,DorothyDay,./data_dsicap/DorothyDay/raw/732.html.txt,test05
292,DorothyDay,./data_dsicap/DorothyDay/raw/750.html.txt,train39
293,DorothyDay,./data_dsicap/DorothyDay/raw/663.html.txt,train07
294,DorothyDay,./data_dsicap/DorothyDay/raw/522.html.txt,train04
295,DorothyDay,./data_dsicap/DorothyDay/raw/470.html.txt,train24
296,DorothyDay,./data_dsicap/DorothyDay/raw/688.html.txt,train29
297,DorothyDay,./data_dsicap/DorothyDay/raw/287.html.txt,train25
298,DorothyDay,./data_dsicap/DorothyDay/raw/784.html.txt,test16
299,DorothyDay,./data_dsicap/DorothyDay/raw/208.html.txt,train53
300,DorothyDay,./data_dsicap/DorothyDay/raw/414.html.txt,test13
301,DorothyDay,./data_dsicap/DorothyDay/raw/212.html.txt,train19
302,DorothyDay,./data_dsicap/DorothyDay/raw/749.html.txt,train10
303,DorothyDay,./data_dsicap/DorothyDay/raw/295.html.txt,train47
304,DorothyDay,./data_dsicap/DorothyDay/raw/779.html.txt,test09
305,DorothyDay,./data_dsicap/DorothyDay/raw/665.html.txt,train50
306,DorothyDay,./data_dsicap/DorothyDay/raw/541.html.txt,train18
307,DorothyDay,./data_dsicap/DorothyDay/raw/768.html.txt,train52
308,DorothyDay,./data_dsicap/DorothyDay/raw/539.html.txt,test07
309,DorothyDay,./data_dsicap/DorothyDay/raw/263.html.txt,train06
310,DorothyDay,./data_dsicap/DorothyDay/raw/154.html.txt,test17
311,DorothyDay,./data_dsicap/DorothyDay/raw/356.html.txt,train04
312,DorothyDay,./data_dsicap/DorothyDay/raw/615.html.txt,train35
313,DorothyDay,./data_dsicap/DorothyDay/raw/773.html.txt,train01
314,DorothyDay,./data_dsicap/DorothyDay/raw/838.html.txt,train40
315,DorothyDay,./data_dsicap/DorothyDay/raw/54.html.txt,train09
316,DorothyDay,./data_dsicap/DorothyDay/raw/642.html.txt,train35
317,DorothyDay,./data_dsicap/DorothyDay/raw/436.html.txt,train06
318,DorothyDay,./data_dsicap/DorothyDay/raw/261.html.txt,train49
319,DorothyDay,./data_dsicap/DorothyDay/raw/501.html.txt,train06
320,DorothyDay,./data_dsicap/DorothyDay/raw/482.html.txt,train18
321,DorothyDay,./data_dsicap/DorothyDay/raw/329.html.txt,test20
322,DorothyDay,./data_dsicap/DorothyDay/raw/486.html.txt,train16
323,DorothyDay,./data_dsicap/DorothyDay/raw/616.html.txt,test22
324,DorothyDay,./data_dsicap/DorothyDay/raw/617.html.txt,train35
325,DorothyDay,./data_dsicap/DorothyDay/raw/588.html.txt,train06
326,DorothyDay,./data_dsicap/DorothyDay/raw/406.html.txt,test12
327,DorothyDay,./data_dsicap/DorothyDay/raw/326.html.txt,train38
328,DorothyDay,./data_dsicap/DorothyDay/raw/338.html.txt,train23
329,DorothyDay,./data_dsicap/DorothyDay/raw/917.html.txt,train34
330,DorothyDay,./data_dsicap/DorothyDay/raw/516.html.txt,train07
331,DorothyDay,./data_dsicap/DorothyDay/raw/229.html.txt,test06
332,DorothyDay,./data_dsicap/DorothyDay/raw/946.html.txt,test00
333,DorothyDay,./data_dsicap/DorothyDay/raw/332.html.txt,train40
334,DorothyDay,./data_dsicap/DorothyDay/raw/337.html.txt,train15
335,DorothyDay,./data_dsicap/DorothyDay/raw/700.html.txt,train08
336,DorothyDay,./data_dsicap/DorothyDay/raw/638.html.txt,test03
337,DorothyDay,./data_dsicap/DorothyDay/raw/739.html.txt,train02
338,DorothyDay,./data_dsicap/DorothyDay/raw/499.html.txt,test10
339,DorothyDay,./data_dsicap/DorothyDay/raw/921.html.txt,train44
340,DorothyDay,./data_dsicap/DorothyDay/raw/842.html.txt,test05
341,DorothyDay,./data_dsicap/DorothyDay/raw/897.html.txt,train29
342,DorothyDay,./data_dsicap/DorothyDay/raw/686.html.txt,test16
343,DorothyDay,./data_dsicap/DorothyDay/raw/449.html.txt,train50
344,DorothyDay,./data_dsicap/DorothyDay/raw/251.html.txt,train00
345,DorothyDay,./data_dsicap/DorothyDay/raw/228.html.txt,train33
346,DorothyDay,./data_dsicap/DorothyDay/raw/832.html.txt,train07
347,DorothyDay,./data_dsicap/DorothyDay/raw/280.html.txt,train22
348,DorothyDay,./data_dsicap/DorothyDay/raw/504.html.txt,train06
349,DorothyDay,./data_dsicap/DorothyDay/raw/610.html.txt,train05
350,DorothyDay,./data_dsicap/DorothyDay/raw/710.html.txt,test11
351,DorothyDay,./data_dsicap/DorothyDay/raw/949.html.txt,test10
352,DorothyDay,./data_dsicap/DorothyDay/raw/437.html.txt,train14
353,DorothyDay,./data_dsicap/DorothyDay/raw/678.html.txt,train31
354,DorothyDay,./data_dsicap/DorothyDay/raw/885.html.txt,train39
355,DorothyDay,./data_dsicap/DorothyDay/raw/635.html.txt,train47
356,DorothyDay,./data_dsicap/DorothyDay/raw/591.html.txt,test07
357,DorothyDay,./data_dsicap/DorothyDay/raw/192.html.txt,train10
358,DorothyDay,./data_dsicap/DorothyDay/raw/410.html.txt,test13
359,DorothyDay,./data_dsicap/DorothyDay/raw/325.html.txt,train43
360,DorothyDay,./data_dsicap/DorothyDay/raw/488.html.txt,train19
361,DorothyDay,./data_dsicap/DorothyDay/raw/675.html.txt,test08
362,DorothyDay,./data_dsicap/DorothyDay/raw/820.html.txt,test06
363,DorothyDay,./data_dsicap/DorothyDay/raw/930.html.txt,train37
364,DorothyDay,./data_dsicap/DorothyDay/raw/577.html.txt,test11
365,DorothyDay,./data_dsicap/DorothyDay/raw/886.html.txt,train25
366,DorothyDay,./data_dsicap/DorothyDay/raw/293.html.txt,train23
367,DorothyDay,./data_dsicap/DorothyDay/raw/525.html.txt,test22
368,DorothyDay,./data_dsicap/DorothyDay/raw/471.html.txt,test08
369,DorothyDay,./data_dsicap/DorothyDay/raw/883.html.txt,train41
370,DorothyDay,./data_dsicap/DorothyDay/raw/493.html.txt,train39
371,DorothyDay,./data_dsicap/DorothyDay/raw/282.html.txt,train17
372,DorothyDay,./data_dsicap/DorothyDay/raw/728.html.txt,test18
373,DorothyDay,./data_dsicap/DorothyDay/raw/813.html.txt,train37
374,DorothyDay,./data_dsicap/DorothyDay/raw/944.html.txt,test04
375,DorothyDay,./data_dsicap/DorothyDay/raw/792.html.txt,test12
376,DorothyDay,./data_dsicap/DorothyDay/raw/175.html.txt,train18
